Departure City,City ID,City Name,Airport Name,Iata Code,Country Name,City ID Departure,Min Price,Airline ID,Non-Stop Flight,Departure Date,Quote ID,Airline Name
Seattle,48018,Dubai,Dubai,DXB,United Arab Emirates,81665,1307,1035,TRUE,12/21/2019,27,Emirates
Seattle,48018,Dubai,Dubai,DXB,United Arab Emirates,81665,772,952,FALSE,12/27/2019,28,Cathay Pacific
Seattle,48018,Dubai,Dubai,DXB,United Arab Emirates,81665,1203,870,TRUE,12/27/2019,29,jetBlue
Seattle,48018,Dubai,Dubai,DXB,United Arab Emirates,81665,753,870,FALSE,12/29/2019,30,jetBlue
Seattle,48018,Dubai,Dubai,DXB,United Arab Emirates,81665,1086,1035,TRUE,12/29/2019,31,Emirates
Seattle,44759,Paris,Paris Charles de Gaulle,CDG,France,81665,442,851,FALSE,12/1/2019,1,Alaska Airlines
Seattle,44759,Paris,Paris Charles de Gaulle,CDG,France,81665,1118,1324,TRUE,12/1/2019,2,KLM
Seattle,44759,Paris,Paris Charles de Gaulle,CDG,France,81665,636,981,FALSE,12/2/2019,3,Condor
Seattle,44759,Paris,Paris Charles de Gaulle,CDG,France,81665,309,851,FALSE,12/3/2019,4,Alaska Airlines
Seattle,44759,Paris,Paris Charles de Gaulle,CDG,France,81665,1065,1324,TRUE,12/3/2019,5,KLM
Seattle,44759,Paris,Paris Charles de Gaulle,CDG,France,81665,636,981,FALSE,12/4/2019,6,Condor
Seattle,44759,Paris,Paris Charles de Gaulle,CDG,France,81665,3038,838,TRUE,12/4/2019,7,Air France
Seattle,44759,Paris,Paris Charles de Gaulle,CDG,France,81665,292,851,FALSE,12/5/2019,8,Alaska Airlines
Seattle,44759,Paris,Paris Charles de Gaulle,CDG,France,81665,3058,838,TRUE,12/5/2019,9,Air France
Seattle,44759,Paris,Paris Charles de Gaulle,CDG,France,81665,685,83896,FALSE,12/6/2019,10,flythomascook
Seattle,44759,Paris,Paris Charles de Gaulle,CDG,France,81665,3038,838,TRUE,12/6/2019,11,Air France
Seattle,44759,Paris,Paris Charles de Gaulle,CDG,France,81665,636,981,FALSE,12/7/2019,12,Condor
Seattle,44759,Paris,Paris Charles de Gaulle,CDG,France,81665,3038,838,TRUE,12/7/2019,13,Air France
Seattle,44759,Paris,Paris Charles de Gaulle,CDG,France,81665,576,83896,FALSE,12/8/2019,14,flythomascook
Seattle,44759,Paris,Paris Charles de Gaulle,CDG,France,81665,3038,838,TRUE,12/8/2019,15,Air France
Seattle,44759,Paris,Paris Charles de Gaulle,CDG,France,81665,318,851,FALSE,12/9/2019,16,Alaska Airlines
Seattle,44759,Paris,Paris Charles de Gaulle,CDG,France,81665,3058,838,TRUE,12/9/2019,17,Air France
Seattle,44759,Paris,Paris Charles de Gaulle,CDG,France,81665,308,851,FALSE,12/10/2019,18,Alaska Airlines
Seattle,44759,Paris,Paris Charles de Gaulle,CDG,France,81665,3038,838,TRUE,12/10/2019,19,Air France
Seattle,44759,Paris,Paris Charles de Gaulle,CDG,France,81665,303,851,FALSE,12/11/2019,20,Alaska Airlines
Seattle,44759,Paris,Paris Charles de Gaulle,CDG,France,81665,1118,1324,TRUE,12/11/2019,21,KLM
Seattle,44759,Paris,Paris Charles de Gaulle,CDG,France,81665,405,851,FALSE,12/14/2019,22,Alaska Airlines
Seattle,44759,Paris,Paris Charles de Gaulle,CDG,France,81665,1328,838,TRUE,12/14/2019,23,Air France
Seattle,44759,Paris,Paris Charles de Gaulle,CDG,France,81665,401,870,FALSE,12/15/2019,24,jetBlue
Seattle,44759,Paris,Paris Charles de Gaulle,CDG,France,81665,1043,838,TRUE,12/15/2019,25,Air France
Seattle,44759,Paris,Paris Charles de Gaulle,CDG,France,81665,705,83896,FALSE,12/16/2019,26,flythomascook
Seattle,44759,Paris,Paris Charles de Gaulle,CDG,France,81665,596,981,FALSE,12/17/2019,27,Condor
Seattle,44759,Paris,Paris Charles de Gaulle,CDG,France,81665,3038,838,TRUE,12/17/2019,28,Air France
Seattle,44759,Paris,Paris Charles de Gaulle,CDG,France,81665,531,851,FALSE,12/18/2019,29,Alaska Airlines
Seattle,44759,Paris,Paris Charles de Gaulle,CDG,France,81665,3085,838,TRUE,12/18/2019,30,Air France
Seattle,44759,Paris,Paris Charles de Gaulle,CDG,France,81665,815,83896,FALSE,12/19/2019,31,flythomascook
Seattle,44759,Paris,Paris Charles de Gaulle,CDG,France,81665,3113,838,TRUE,12/19/2019,32,Air France
Seattle,44759,Paris,Paris Charles de Gaulle,CDG,France,81665,779,851,FALSE,12/20/2019,33,Alaska Airlines
