Direct,MinPrice,OutboundLeg,QuoteDateTime,QuoteId,CarrierIds,DepartureDate,DestinationId,OriginId
True,1905.0,"{'CarrierIds': [1523], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-21T00:00:00'}",2019-07-17T02:17:00,32,[1523],2019-12-21T00:00:00,65698,58440
False,530.0,"{'CarrierIds': [1482], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-23T00:00:00'}",2019-07-18T23:55:00,33,[1482],2019-12-23T00:00:00,65698,58440
True,1857.0,"{'CarrierIds': [1710], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-23T00:00:00'}",2019-07-18T23:55:00,34,[1710],2019-12-23T00:00:00,65698,58440
True,492.0,"{'CarrierIds': [1710], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-24T00:00:00'}",2019-07-18T23:54:00,35,[1710],2019-12-24T00:00:00,65698,58440
True,410.0,"{'CarrierIds': [1710], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-25T00:00:00'}",2019-07-23T02:48:00,36,[1710],2019-12-25T00:00:00,65698,58440
False,436.0,"{'CarrierIds': [1482], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-26T00:00:00'}",2019-07-23T02:47:00,37,[1482],2019-12-26T00:00:00,65698,58440
True,498.0,"{'CarrierIds': [1368], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-26T00:00:00'}",2019-07-23T02:47:00,38,[1368],2019-12-26T00:00:00,65698,58440
True,470.0,"{'CarrierIds': [1710], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-27T00:00:00'}",2019-07-23T02:48:00,39,[1710],2019-12-27T00:00:00,65698,58440
True,374.0,"{'CarrierIds': [1710], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-28T00:00:00'}",2019-07-18T01:07:00,40,[1710],2019-12-28T00:00:00,65698,58440
False,530.0,"{'CarrierIds': [1482], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-29T00:00:00'}",2019-07-22T17:25:00,41,[1482],2019-12-29T00:00:00,65698,58440
True,552.0,"{'CarrierIds': [1710], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-29T00:00:00'}",2019-07-22T17:36:00,42,[1710],2019-12-29T00:00:00,65698,58440
True,410.0,"{'CarrierIds': [1710], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-30T00:00:00'}",2019-07-23T02:46:00,43,[1710],2019-12-30T00:00:00,65698,58440
True,327.0,"{'CarrierIds': [1710], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-31T00:00:00'}",2019-07-17T02:05:00,44,[1710],2019-12-31T00:00:00,65698,58440
False,462.0,"{'CarrierIds': [1793], 'OriginId': 58440, 'DestinationId': 81870, 'DepartureDate': '2019-12-03T00:00:00'}",2019-07-22T11:48:00,1,[1793],2019-12-03T00:00:00,81870,58440
False,514.0,"{'CarrierIds': [1793], 'OriginId': 58440, 'DestinationId': 81870, 'DepartureDate': '2019-12-06T00:00:00'}",2019-07-21T22:36:00,2,[1793],2019-12-06T00:00:00,81870,58440
False,480.0,"{'CarrierIds': [1464], 'OriginId': 58440, 'DestinationId': 81870, 'DepartureDate': '2019-12-10T00:00:00'}",2019-07-15T11:17:00,3,[1464],2019-12-10T00:00:00,81870,58440
False,586.0,"{'CarrierIds': [929], 'OriginId': 58440, 'DestinationId': 81870, 'DepartureDate': '2019-12-14T00:00:00'}",2019-07-22T05:56:00,4,[929],2019-12-14T00:00:00,81870,58440
False,787.0,"{'CarrierIds': [1464], 'OriginId': 58440, 'DestinationId': 81870, 'DepartureDate': '2019-12-20T00:00:00'}",2019-07-17T05:40:00,5,[1464],2019-12-20T00:00:00,81870,58440
False,851.0,"{'CarrierIds': [1482], 'OriginId': 58440, 'DestinationId': 81870, 'DepartureDate': '2019-12-21T00:00:00'}",2019-07-15T06:20:00,6,[1482],2019-12-21T00:00:00,81870,58440
False,652.0,"{'CarrierIds': [1793], 'OriginId': 58440, 'DestinationId': 81870, 'DepartureDate': '2019-12-22T00:00:00'}",2019-07-19T23:28:00,7,[1793],2019-12-22T00:00:00,81870,58440
False,664.0,"{'CarrierIds': [1464], 'OriginId': 58440, 'DestinationId': 81870, 'DepartureDate': '2019-12-23T00:00:00'}",2019-07-17T05:42:00,8,[1464],2019-12-23T00:00:00,81870,58440
False,647.0,"{'CarrierIds': [1482], 'OriginId': 58440, 'DestinationId': 81870, 'DepartureDate': '2019-12-24T00:00:00'}",2019-07-17T05:41:00,9,[1482],2019-12-24T00:00:00,81870,58440
False,467.0,"{'CarrierIds': [1793], 'OriginId': 58440, 'DestinationId': 81870, 'DepartureDate': '2019-12-25T00:00:00'}",2019-07-21T21:32:00,10,[1793],2019-12-25T00:00:00,81870,58440
False,511.0,"{'CarrierIds': [1793], 'OriginId': 58440, 'DestinationId': 81870, 'DepartureDate': '2019-12-26T00:00:00'}",2019-07-17T19:12:00,11,[1793],2019-12-26T00:00:00,81870,58440
False,565.0,"{'CarrierIds': [898], 'OriginId': 58440, 'DestinationId': 81870, 'DepartureDate': '2019-12-27T00:00:00'}",2019-07-22T05:10:00,12,[898],2019-12-27T00:00:00,81870,58440
False,2668.0,"{'CarrierIds': [1324], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-03T00:00:00'}",2019-07-20T06:04:00,1,[1324],2019-12-03T00:00:00,48018,58440
False,661.0,"{'CarrierIds': [881], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-05T00:00:00'}",2019-07-21T21:28:00,2,[881],2019-12-05T00:00:00,48018,58440
True,952.0,"{'CarrierIds': [1035], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-05T00:00:00'}",2019-07-21T21:28:00,3,[1035],2019-12-05T00:00:00,48018,58440
False,1022.0,"{'CarrierIds': [1755], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-06T00:00:00'}",2019-07-18T04:16:00,4,[1755],2019-12-06T00:00:00,48018,58440
False,661.0,"{'CarrierIds': [881], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-07T00:00:00'}",2019-07-21T19:57:00,5,[881],2019-12-07T00:00:00,48018,58440
True,951.0,"{'CarrierIds': [1035], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-07T00:00:00'}",2019-07-21T19:57:00,6,[1035],2019-12-07T00:00:00,48018,58440
False,2669.0,"{'CarrierIds': [1324], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-11T00:00:00'}",2019-07-22T18:00:00,7,[1324],2019-12-11T00:00:00,48018,58440
False,2660.0,"{'CarrierIds': [988], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-12T00:00:00'}",2019-07-16T05:31:00,8,[988],2019-12-12T00:00:00,48018,58440
False,2668.0,"{'CarrierIds': [1324], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-13T00:00:00'}",2019-07-18T02:08:00,9,[1324],2019-12-13T00:00:00,48018,58440
False,735.0,"{'CarrierIds': [881], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-16T00:00:00'}",2019-07-22T00:55:00,10,[881],2019-12-16T00:00:00,48018,58440
True,1010.0,"{'CarrierIds': [1035], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-16T00:00:00'}",2019-07-22T00:55:00,11,[1035],2019-12-16T00:00:00,48018,58440
False,2670.0,"{'CarrierIds': [988], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-18T00:00:00'}",2019-07-21T08:34:00,12,[988],2019-12-18T00:00:00,48018,58440
False,1037.0,"{'CarrierIds': [1755], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-19T00:00:00'}",2019-07-18T20:10:00,13,[1755],2019-12-19T00:00:00,48018,58440
True,1150.0,"{'CarrierIds': [870], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-19T00:00:00'}",2019-07-18T20:10:00,14,[870],2019-12-19T00:00:00,48018,58440
False,1249.0,"{'CarrierIds': [1755], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-20T00:00:00'}",2019-07-22T19:20:00,15,[1755],2019-12-20T00:00:00,48018,58440
False,1039.0,"{'CarrierIds': [1368], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-21T00:00:00'}",2019-07-20T13:48:00,16,[1368],2019-12-21T00:00:00,48018,58440
True,1151.0,"{'CarrierIds': [870], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-21T00:00:00'}",2019-07-22T20:07:00,17,[870],2019-12-21T00:00:00,48018,58440
False,2669.0,"{'CarrierIds': [988], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-23T00:00:00'}",2019-07-22T16:39:00,18,[988],2019-12-23T00:00:00,48018,58440
False,2670.0,"{'CarrierIds': [988], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-24T00:00:00'}",2019-07-22T22:17:00,19,[988],2019-12-24T00:00:00,48018,58440
False,2670.0,"{'CarrierIds': [988], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-25T00:00:00'}",2019-07-21T07:17:00,20,[988],2019-12-25T00:00:00,48018,58440
False,2668.0,"{'CarrierIds': [988], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-26T00:00:00'}",2019-07-20T09:16:00,21,[988],2019-12-26T00:00:00,48018,58440
False,2670.0,"{'CarrierIds': [988], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-27T00:00:00'}",2019-07-20T19:17:00,22,[988],2019-12-27T00:00:00,48018,58440
False,2669.0,"{'CarrierIds': [1324], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-28T00:00:00'}",2019-07-22T08:40:00,23,[1324],2019-12-28T00:00:00,48018,58440
False,352.0,"{'CarrierIds': [833], 'OriginId': 58440, 'DestinationId': 60987, 'DepartureDate': '2019-12-01T00:00:00'}",2019-07-22T18:36:00,1,[833],2019-12-01T00:00:00,60987,58440
True,394.0,"{'CarrierIds': [870], 'OriginId': 58440, 'DestinationId': 60987, 'DepartureDate': '2019-12-01T00:00:00'}",2019-07-17T00:07:00,2,[870],2019-12-01T00:00:00,60987,58440
True,189.0,"{'CarrierIds': [988], 'OriginId': 58440, 'DestinationId': 60987, 'DepartureDate': '2019-12-02T00:00:00'}",2019-07-23T01:59:00,3,[988],2019-12-02T00:00:00,60987,58440
False,167.0,"{'CarrierIds': [1065], 'OriginId': 58440, 'DestinationId': 60987, 'DepartureDate': '2019-12-03T00:00:00'}",2019-07-20T12:01:00,4,[1065],2019-12-03T00:00:00,60987,58440
True,204.0,"{'CarrierIds': [870], 'OriginId': 58440, 'DestinationId': 60987, 'DepartureDate': '2019-12-03T00:00:00'}",2019-07-18T01:06:00,5,[870],2019-12-03T00:00:00,60987,58440
True,109.0,"{'CarrierIds': [870], 'OriginId': 58440, 'DestinationId': 60987, 'DepartureDate': '2019-12-04T00:00:00'}",2019-07-20T14:13:00,6,[870],2019-12-04T00:00:00,60987,58440
True,109.0,"{'CarrierIds': [870], 'OriginId': 58440, 'DestinationId': 60987, 'DepartureDate': '2019-12-05T00:00:00'}",2019-07-22T09:25:00,7,[870],2019-12-05T00:00:00,60987,58440
True,109.0,"{'CarrierIds': [870], 'OriginId': 58440, 'DestinationId': 60987, 'DepartureDate': '2019-12-06T00:00:00'}",2019-07-22T09:21:00,8,[870],2019-12-06T00:00:00,60987,58440
True,128.0,"{'CarrierIds': [870], 'OriginId': 58440, 'DestinationId': 60987, 'DepartureDate': '2019-12-07T00:00:00'}",2019-07-17T11:09:00,9,[870],2019-12-07T00:00:00,60987,58440
True,108.0,"{'CarrierIds': [870], 'OriginId': 58440, 'DestinationId': 60987, 'DepartureDate': '2019-12-08T00:00:00'}",2019-07-15T17:32:00,10,[870],2019-12-08T00:00:00,60987,58440
True,128.0,"{'CarrierIds': [870], 'OriginId': 58440, 'DestinationId': 60987, 'DepartureDate': '2019-12-09T00:00:00'}",2019-07-20T19:48:00,11,[870],2019-12-09T00:00:00,60987,58440
True,109.0,"{'CarrierIds': [988], 'OriginId': 58440, 'DestinationId': 60987, 'DepartureDate': '2019-12-10T00:00:00'}",2019-07-22T19:02:00,12,[988],2019-12-10T00:00:00,60987,58440
True,109.0,"{'CarrierIds': [988], 'OriginId': 58440, 'DestinationId': 60987, 'DepartureDate': '2019-12-12T00:00:00'}",2019-07-22T09:04:00,13,[988],2019-12-12T00:00:00,60987,58440
