Departure City,City ID,City Name,Airport Name,Iata Code,Country Name,City ID Departure,Min Price,Airline ID,Non-Stop Flight,Departure Date,Quote ID,Airline Name
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,524,1324,False,12/19/2019,30,KLM
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,1390,838,True,12/19/2019,31,Air France
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,562,870,False,12/20/2019,32,jetBlue
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,3513,988,True,12/20/2019,33,Delta
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,618,1523,False,12/21/2019,34,Austrian Airlines
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,1611,838,True,12/21/2019,35,Air France
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,511,1902,False,12/22/2019,36,Southwest Airlines
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,1479,1324,True,12/22/2019,37,KLM
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,415,1324,False,12/24/2019,38,KLM
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,1034,1324,True,12/24/2019,39,KLM
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,414,1324,False,12/25/2019,40,KLM
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,981,838,True,12/25/2019,41,Air France
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,609,83896,False,12/26/2019,42,flythomascook
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,717,838,True,12/26/2019,43,Air France
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,486,1324,False,12/27/2019,44,KLM
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,709,838,True,12/27/2019,45,Air France
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,442,881,False,12/28/2019,46,British Airways
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,1095,838,True,12/28/2019,47,Air France
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,463,881,False,12/29/2019,48,British Airways
